[210175][175][  0]=30604241504062604
[331512][276][ 36]=30604241507140505
[331513][276][ 37]=30604241507140507
[331514][276][ 38]=30604241507140525
[331515][276][ 39]=30604241507140527
[331516][276][ 40]=30604241507140705
[331517][276][ 41]=30604241507140707
[331518][276][ 42]=30604241507140725
[331519][276][ 43]=30604241507140727
[331520][276][ 44]=30604241507142505
[331521][276][ 45]=30604241507142507
[331522][276][ 46]=30604241507142525
[331523][276][ 47]=30604241507142527
[331524][276][ 48]=30604241507142705
[331525][276][ 49]=30604241507142707
[331526][276][ 50]=30604241507142725
[331527][276][ 51]=30604241507142727
[331528][276][ 52]=30604241507160505
[331529][276][ 53]=30604241507160507
[331530][276][ 54]=30604241507160525
[331531][276][ 55]=30604241507160527
[331532][276][ 56]=30604241507160705
[331533][276][ 57]=30604241507160707
[331534][276][ 58]=30604241507160725
[331535][276][ 59]=30604241507160727
[331536][276][ 60]=30604241507162505
[331537][276][ 61]=30604241507162507
[331538][276][ 62]=30604241507162525
[331539][276][ 63]=30604241507162527
[331540][276][ 64]=30604241507162705
[331541][276][ 65]=30604241507162707
[331542][276][ 66]=30604241507162725
[331543][276][ 67]=30604241507162727
[331544][276][ 68]=30604241507340505
[331545][276][ 69]=30604241507340507
[331546][276][ 70]=30604241507340525
[331547][276][ 71]=30604241507340527
[331548][276][ 72]=30604241507340705
[331549][276][ 73]=30604241507340707
[331550][276][ 74]=30604241507340725
[331551][276][ 75]=30604241507340727
[331552][276][ 76]=30604241507342505
[331553][276][ 77]=30604241507342507
[331554][276][ 78]=30604241507342525
[331555][276][ 79]=30604241507342527
[331556][276][ 80]=30604241507342705
[331557][276][ 81]=30604241507342707
[331558][276][ 82]=30604241507342725
[331559][276][ 83]=30604241507342727
[331560][276][ 84]=30604241507360505
[331561][276][ 85]=30604241507360507
[331562][276][ 86]=30604241507360525
[331563][276][ 87]=30604241507360527
[331564][276][ 88]=30604241507360705
[331565][276][ 89]=30604241507360707
[331566][276][ 90]=30604241507360725
[331567][276][ 91]=30604241507360727
[331568][276][ 92]=30604241507362505
[331569][276][ 93]=30604241507362507
[331570][276][ 94]=30604241507362525
[331571][276][ 95]=30604241507362527
[331572][276][ 96]=30604241507362705
[331573][276][ 97]=30604241507362707
[331574][276][ 98]=30604241507362725
[331575][276][ 99]=30604241507362727
[332677][277][  0]=30604241505162714
[332678][277][  1]=30604241505162716
[332679][277][  2]=30604241505162734
[332680][277][  3]=30604241505162736
[332681][277][  4]=30604241505340514
[332682][277][  5]=30604241505340516
[332683][277][  6]=30604241505340534
[332684][277][  7]=30604241505340536
[332685][277][  8]=30604241505340714
[332686][277][  9]=30604241505340716
[332687][277][ 10]=30604241505340734
[332688][277][ 11]=30604241505340736
[332689][277][ 12]=30604241505342514
[332690][277][ 13]=30604241505342516
[332691][277][ 14]=30604241505342534
[332692][277][ 15]=30604241505342536
[332693][277][ 16]=30604241505342714
[332694][277][ 17]=30604241505342716
[332695][277][ 18]=30604241505342734
[332696][277][ 19]=30604241505342736
[332697][277][ 20]=30604241505360514
[332698][277][ 21]=30604241505360516
[332699][277][ 22]=30604241505360534
[332700][277][ 23]=30604241505360536
[332701][277][ 24]=30604241505360714
[332702][277][ 25]=30604241505360716
[332703][277][ 26]=30604241505360734
[332704][277][ 27]=30604241505360736
[332705][277][ 28]=30604241505362514
[332706][277][ 29]=30604241505362516
[332707][277][ 30]=30604241505362534
[332708][277][ 31]=30604241505362536
[332709][277][ 32]=30604241505362714
[332710][277][ 33]=30604241505362716
[332711][277][ 34]=30604241505362734
[332712][277][ 35]=30604241505362736
[332713][277][ 36]=30604241507140514
[332714][277][ 37]=30604241507140516
[332715][277][ 38]=30604241507140534
[332716][277][ 39]=30604241507140536
[332717][277][ 40]=30604241507140714
[332718][277][ 41]=30604241507140716
[332719][277][ 42]=30604241507140734
[332720][277][ 43]=30604241507140736
[332721][277][ 44]=30604241507142514
[332722][277][ 45]=30604241507142516
[332723][277][ 46]=30604241507142534
[332724][277][ 47]=30604241507142536
[332725][277][ 48]=30604241507142714
[332726][277][ 49]=30604241507142716
[332727][277][ 50]=30604241507142734
[332728][277][ 51]=30604241507142736
[332729][277][ 52]=30604241507160514
[332730][277][ 53]=30604241507160516
[332731][277][ 54]=30604241507160534
[332732][277][ 55]=30604241507160536
[332733][277][ 56]=30604241507160714
[332734][277][ 57]=30604241507160716
[332735][277][ 58]=30604241507160734
[332736][277][ 59]=30604241507160736
[332737][277][ 60]=30604241507162514
[332738][277][ 61]=30604241507162516
[332739][277][ 62]=30604241507162534
[332740][277][ 63]=30604241507162536
[332741][277][ 64]=30604241507162714
[332742][277][ 65]=30604241507162716
[332743][277][ 66]=30604241507162734
[332744][277][ 67]=30604241507162736
[332745][277][ 68]=30604241507340514
[332746][277][ 69]=30604241507340516
[332747][277][ 70]=30604241507340534
[332748][277][ 71]=30604241507340536
[332749][277][ 72]=30604241507340714
[332750][277][ 73]=30604241507340716
[332751][277][ 74]=30604241507340734
[332752][277][ 75]=30604241507340736
[332753][277][ 76]=30604241507342514
[332754][277][ 77]=30604241507342516
[332755][277][ 78]=30604241507342534
[332756][277][ 79]=30604241507342536
[332757][277][ 80]=30604241507342714
[332758][277][ 81]=30604241507342716
[332759][277][ 82]=30604241507342734
[332760][277][ 83]=30604241507342736
[332761][277][ 84]=30604241507360514
[332762][277][ 85]=30604241507360516
[332763][277][ 86]=30604241507360534
[332764][277][ 87]=30604241507360536
[332765][277][ 88]=30604241507360714
[332766][277][ 89]=30604241507360716
[332767][277][ 90]=30604241507360734
[332768][277][ 91]=30604241507360736
[332769][277][ 92]=30604241507362514
[332770][277][ 93]=30604241507362516
[332771][277][ 94]=30604241507362534
[332772][277][ 95]=30604241507362536
[332773][277][ 96]=30604241507362714
[332774][277][ 97]=30604241507362716
[332775][277][ 98]=30604241507362734
[332776][277][ 99]=30604241507362736
[333878][278][  0]=30604241505162715
[333879][278][  1]=30604241505162717
[333880][278][  2]=30604241505162735
[333881][278][  3]=30604241505162737
[333882][278][  4]=30604241505340515
[333883][278][  5]=30604241505340517
[333884][278][  6]=30604241505340535
[333885][278][  7]=30604241505340537
[333886][278][  8]=30604241505340715
[333887][278][  9]=30604241505340717
[333888][278][ 10]=30604241505340735
[333889][278][ 11]=30604241505340737
[333890][278][ 12]=30604241505342515
[333891][278][ 13]=30604241505342517
[333892][278][ 14]=30604241505342535
[333893][278][ 15]=30604241505342537
[333894][278][ 16]=30604241505342715
[333895][278][ 17]=30604241505342717
[333896][278][ 18]=30604241505342735
[333897][278][ 19]=30604241505342737
[333898][278][ 20]=30604241505360515
[333899][278][ 21]=30604241505360517
[333900][278][ 22]=30604241505360535
[333901][278][ 23]=30604241505360537
[333902][278][ 24]=30604241505360715
[333903][278][ 25]=30604241505360717
[333904][278][ 26]=30604241505360735
[333905][278][ 27]=30604241505360737
[333906][278][ 28]=30604241505362515
[333907][278][ 29]=30604241505362517
[333908][278][ 30]=30604241505362535
[333909][278][ 31]=30604241505362537
[333910][278][ 32]=30604241505362715
[333911][278][ 33]=30604241505362717
[333912][278][ 34]=30604241505362735
[333913][278][ 35]=30604241505362737
[333914][278][ 36]=30604241507140515
[333915][278][ 37]=30604241507140517
[333916][278][ 38]=30604241507140535
[333917][278][ 39]=30604241507140537
[333918][278][ 40]=30604241507140715
[333919][278][ 41]=30604241507140717
[333920][278][ 42]=30604241507140735
[333921][278][ 43]=30604241507140737
[333922][278][ 44]=30604241507142515
[333923][278][ 45]=30604241507142517
[333924][278][ 46]=30604241507142535
[333925][278][ 47]=30604241507142537
[333926][278][ 48]=30604241507142715
[333927][278][ 49]=30604241507142717
[333928][278][ 50]=30604241507142735
[333929][278][ 51]=30604241507142737
[333930][278][ 52]=30604241507160515
[333931][278][ 53]=30604241507160517
[333932][278][ 54]=30604241507160535
[333933][278][ 55]=30604241507160537
[333934][278][ 56]=30604241507160715
[333935][278][ 57]=30604241507160717
[333936][278][ 58]=30604241507160735
[333937][278][ 59]=30604241507160737
[333938][278][ 60]=30604241507162515
[333939][278][ 61]=30604241507162517
[333940][278][ 62]=30604241507162535
[333941][278][ 63]=30604241507162537
[333942][278][ 64]=30604241507162715
[333943][278][ 65]=30604241507162717
[333944][278][ 66]=30604241507162735
[333945][278][ 67]=30604241507162737
[333946][278][ 68]=30604241507340515
[333947][278][ 69]=30604241507340517
[333948][278][ 70]=30604241507340535
[333949][278][ 71]=30604241507340537
[333950][278][ 72]=30604241507340715
[333951][278][ 73]=30604241507340717
[333952][278][ 74]=30604241507340735
[333953][278][ 75]=30604241507340737
[333954][278][ 76]=30604241507342515
[333955][278][ 77]=30604241507342517
[333956][278][ 78]=30604241507342535
[333957][278][ 79]=30604241507342537
[333958][278][ 80]=30604241507342715
[333959][278][ 81]=30604241507342717
[333960][278][ 82]=30604241507342735
[333961][278][ 83]=30604241507342737
[333962][278][ 84]=30604241507360515
[333963][278][ 85]=30604241507360517
[333964][278][ 86]=30604241507360535
[333965][278][ 87]=30604241507360537
[333966][278][ 88]=30604241507360715
[333967][278][ 89]=30604241507360717
[333968][278][ 90]=30604241507360735
[333969][278][ 91]=30604241507360737
[333970][278][ 92]=30604241507362515
[333971][278][ 93]=30604241507362517
[333972][278][ 94]=30604241507362535
[333973][278][ 95]=30604241507362537
[333974][278][ 96]=30604241507362715
[333975][278][ 97]=30604241507362717
[333976][278][ 98]=30604241507362735
[333977][278][ 99]=30604241507362737
[335079][279][  0]=30604241505163604
[335080][279][  1]=30604241505163606
[335081][279][  2]=30604241505163624
[335082][279][  3]=30604241505163626
[335083][279][  4]=30604241505341404
[335084][279][  5]=30604241505341406
[335085][279][  6]=30604241505341424
[335086][279][  7]=30604241505341426
[335087][279][  8]=30604241505341604
[335088][279][  9]=30604241505341606
[335089][279][ 10]=30604241505341624
[335090][279][ 11]=30604241505341626
[335091][279][ 12]=30604241505343404
[335092][279][ 13]=30604241505343406
[335093][279][ 14]=30604241505343424
[335094][279][ 15]=30604241505343426
[335095][279][ 16]=30604241505343604
[335096][279][ 17]=30604241505343606
[335097][279][ 18]=30604241505343624
[335098][279][ 19]=30604241505343626
[335099][279][ 20]=30604241505361404
[335100][279][ 21]=30604241505361406
[335101][279][ 22]=30604241505361424
[335102][279][ 23]=30604241505361426
[335103][279][ 24]=30604241505361604
[335104][279][ 25]=30604241505361606
[335105][279][ 26]=30604241505361624
[335106][279][ 27]=30604241505361626
[335107][279][ 28]=30604241505363404
[335108][279][ 29]=30604241505363406
[335109][279][ 30]=30604241505363424
[335110][279][ 31]=30604241505363426
[335111][279][ 32]=30604241505363604
[335112][279][ 33]=30604241505363606
[335113][279][ 34]=30604241505363624
[335114][279][ 35]=30604241505363626
[335115][279][ 36]=30604241507141404
[335116][279][ 37]=30604241507141406
[335117][279][ 38]=30604241507141424
[335118][279][ 39]=30604241507141426
[335119][279][ 40]=30604241507141604
[335120][279][ 41]=30604241507141606
[335121][279][ 42]=30604241507141624
[335122][279][ 43]=30604241507141626
[335123][279][ 44]=30604241507143404
[335124][279][ 45]=30604241507143406
[335125][279][ 46]=30604241507143424
[335126][279][ 47]=30604241507143426
[335127][279][ 48]=30604241507143604
[335128][279][ 49]=30604241507143606
[335129][279][ 50]=30604241507143624
[335130][279][ 51]=30604241507143626
[335131][279][ 52]=30604241507161404
[335132][279][ 53]=30604241507161406
[335133][279][ 54]=30604241507161424
[335134][279][ 55]=30604241507161426
[335135][279][ 56]=30604241507161604
[335136][279][ 57]=30604241507161606
[335137][279][ 58]=30604241507161624
[335138][279][ 59]=30604241507161626
[335139][279][ 60]=30604241507163404
[335140][279][ 61]=30604241507163406
[335141][279][ 62]=30604241507163424
[335142][279][ 63]=30604241507163426
[335143][279][ 64]=30604241507163604
[335144][279][ 65]=30604241507163606
[335145][279][ 66]=30604241507163624
[335146][279][ 67]=30604241507163626
[335147][279][ 68]=30604241507341404
[335148][279][ 69]=30604241507341406
[335149][279][ 70]=30604241507341424
[335150][279][ 71]=30604241507341426
[335151][279][ 72]=30604241507341604
[335152][279][ 73]=30604241507341606
[335153][279][ 74]=30604241507341624
[335154][279][ 75]=30604241507341626
[335155][279][ 76]=30604241507343404
[335156][279][ 77]=30604241507343406
[335157][279][ 78]=30604241507343424
[335158][279][ 79]=30604241507343426
[335159][279][ 80]=30604241507343604
[335160][279][ 81]=30604241507343606
[335161][279][ 82]=30604241507343624
[335162][279][ 83]=30604241507343626
[335163][279][ 84]=30604241507361404
[335164][279][ 85]=30604241507361406
[335165][279][ 86]=30604241507361424
[335166][279][ 87]=30604241507361426
[335167][279][ 88]=30604241507361604
[335168][279][ 89]=30604241507361606
[335169][279][ 90]=30604241507361624
[335170][279][ 91]=30604241507361626
[335171][279][ 92]=30604241507363404
[335172][279][ 93]=30604241507363406
[335173][279][ 94]=30604241507363424
[335174][279][ 95]=30604241507363426
[335175][279][ 96]=30604241507363604
[335176][279][ 97]=30604241507363606
[335177][279][ 98]=30604241507363624
[335178][279][ 99]=30604241507363626
[336280][280][  0]=30604241505163605
[336281][280][  1]=30604241505163607
[336282][280][  2]=30604241505163625
[336283][280][  3]=30604241505163627
[336284][280][  4]=30604241505341405
[336285][280][  5]=30604241505341407
[336286][280][  6]=30604241505341425
[336287][280][  7]=30604241505341427
[336288][280][  8]=30604241505341605
[336289][280][  9]=30604241505341607
[336290][280][ 10]=30604241505341625
[336291][280][ 11]=30604241505341627
[336292][280][ 12]=30604241505343405
[336293][280][ 13]=30604241505343407
[336294][280][ 14]=30604241505343425
[336295][280][ 15]=30604241505343427
[336296][280][ 16]=30604241505343605
[336297][280][ 17]=30604241505343607
[336298][280][ 18]=30604241505343625
[336299][280][ 19]=30604241505343627
[336300][280][ 20]=30604241505361405
[336301][280][ 21]=30604241505361407
[336302][280][ 22]=30604241505361425
[336303][280][ 23]=30604241505361427
[336304][280][ 24]=30604241505361605
[336305][280][ 25]=30604241505361607
[336306][280][ 26]=30604241505361625
[336307][280][ 27]=30604241505361627
[336308][280][ 28]=30604241505363405
[336309][280][ 29]=30604241505363407
[336310][280][ 30]=30604241505363425
[336311][280][ 31]=30604241505363427
[336312][280][ 32]=30604241505363605
[336313][280][ 33]=30604241505363607
[336314][280][ 34]=30604241505363625
[336315][280][ 35]=30604241505363627
[336316][280][ 36]=30604241507141405
[336317][280][ 37]=30604241507141407
[336318][280][ 38]=30604241507141425
[336319][280][ 39]=30604241507141427
[336320][280][ 40]=30604241507141605
[336321][280][ 41]=30604241507141607
[336322][280][ 42]=30604241507141625
[336323][280][ 43]=30604241507141627
[336324][280][ 44]=30604241507143405
[336325][280][ 45]=30604241507143407
[336326][280][ 46]=30604241507143425
[336327][280][ 47]=30604241507143427
[336328][280][ 48]=30604241507143605
[336329][280][ 49]=30604241507143607
[336330][280][ 50]=30604241507143625
[336331][280][ 51]=30604241507143627
[336332][280][ 52]=30604241507161405
[336333][280][ 53]=30604241507161407
[336334][280][ 54]=30604241507161425
[336335][280][ 55]=30604241507161427
[336336][280][ 56]=30604241507161605
[336337][280][ 57]=30604241507161607
[336338][280][ 58]=30604241507161625
[336339][280][ 59]=30604241507161627
[336340][280][ 60]=30604241507163405
[336341][280][ 61]=30604241507163407
[336342][280][ 62]=30604241507163425
[336343][280][ 63]=30604241507163427
[336344][280][ 64]=30604241507163605
[336345][280][ 65]=30604241507163607
[336346][280][ 66]=30604241507163625
[336347][280][ 67]=30604241507163627
[336348][280][ 68]=30604241507341405
[336349][280][ 69]=30604241507341407
[336350][280][ 70]=30604241507341425
[336351][280][ 71]=30604241507341427
[336352][280][ 72]=30604241507341605
[336353][280][ 73]=30604241507341607
[336354][280][ 74]=30604241507341625
[336355][280][ 75]=30604241507341627
[336356][280][ 76]=30604241507343405
[336357][280][ 77]=30604241507343407
[336358][280][ 78]=30604241507343425
[336359][280][ 79]=30604241507343427
[336360][280][ 80]=30604241507343605
[336361][280][ 81]=30604241507343607
[336362][280][ 82]=30604241507343625
[336363][280][ 83]=30604241507343627
[336364][280][ 84]=30604241507361405
[336365][280][ 85]=30604241507361407
[336366][280][ 86]=30604241507361425
[336367][280][ 87]=30604241507361427
[336368][280][ 88]=30604241507361605
[336369][280][ 89]=30604241507361607
[336370][280][ 90]=30604241507361625
[336371][280][ 91]=30604241507361627
[336372][280][ 92]=30604241507363405
[336373][280][ 93]=30604241507363407
[336374][280][ 94]=30604241507363425
[336375][280][ 95]=30604241507363427
[336376][280][ 96]=30604241507363605
[336377][280][ 97]=30604241507363607
[336378][280][ 98]=30604241507363625
[336379][280][ 99]=30604241507363627
[337481][281][  0]=30604241505163614
[337482][281][  1]=30604241505163616
[337483][281][  2]=30604241505163634
[337484][281][  3]=30604241505163636
[337485][281][  4]=30604241505341414
[337486][281][  5]=30604241505341416
[337487][281][  6]=30604241505341434
[337488][281][  7]=30604241505341436
[337489][281][  8]=30604241505341614
[337490][281][  9]=30604241505341616
[337491][281][ 10]=30604241505341634
[337492][281][ 11]=30604241505341636
[337493][281][ 12]=30604241505343414
[337494][281][ 13]=30604241505343416
[337495][281][ 14]=30604241505343434
[337496][281][ 15]=30604241505343436
[337497][281][ 16]=30604241505343614
[337498][281][ 17]=30604241505343616
[337499][281][ 18]=30604241505343634
[337500][281][ 19]=30604241505343636
[337501][281][ 20]=30604241505361414
[337502][281][ 21]=30604241505361416
[337503][281][ 22]=30604241505361434
[337504][281][ 23]=30604241505361436
[337505][281][ 24]=30604241505361614
[337506][281][ 25]=30604241505361616
[337507][281][ 26]=30604241505361634
[337508][281][ 27]=30604241505361636
[337509][281][ 28]=30604241505363414
[337510][281][ 29]=30604241505363416
[337511][281][ 30]=30604241505363434
[337512][281][ 31]=30604241505363436
[337513][281][ 32]=30604241505363614
[337514][281][ 33]=30604241505363616
[337515][281][ 34]=30604241505363634
[337516][281][ 35]=30604241505363636
[337517][281][ 36]=30604241507141414
[337518][281][ 37]=30604241507141416
[337519][281][ 38]=30604241507141434
[337520][281][ 39]=30604241507141436
[337521][281][ 40]=30604241507141614
[337522][281][ 41]=30604241507141616
[337523][281][ 42]=30604241507141634
[337524][281][ 43]=30604241507141636
[337525][281][ 44]=30604241507143414
[337526][281][ 45]=30604241507143416
[337527][281][ 46]=30604241507143434
[337528][281][ 47]=30604241507143436
[337529][281][ 48]=30604241507143614
[337530][281][ 49]=30604241507143616
[337531][281][ 50]=30604241507143634
[337532][281][ 51]=30604241507143636
[337533][281][ 52]=30604241507161414
[337534][281][ 53]=30604241507161416
[337535][281][ 54]=30604241507161434
[337536][281][ 55]=30604241507161436
[337537][281][ 56]=30604241507161614
[337538][281][ 57]=30604241507161616
[337539][281][ 58]=30604241507161634
[337540][281][ 59]=30604241507161636
[337541][281][ 60]=30604241507163414
[337542][281][ 61]=30604241507163416
[337543][281][ 62]=30604241507163434
[337544][281][ 63]=30604241507163436
[337545][281][ 64]=30604241507163614
[337546][281][ 65]=30604241507163616
[337547][281][ 66]=30604241507163634
[337548][281][ 67]=30604241507163636
[337549][281][ 68]=30604241507341414
[337550][281][ 69]=30604241507341416
[337551][281][ 70]=30604241507341434
[337552][281][ 71]=30604241507341436
[337553][281][ 72]=30604241507341614
[337554][281][ 73]=30604241507341616
[337555][281][ 74]=30604241507341634
[337556][281][ 75]=30604241507341636
[337557][281][ 76]=30604241507343414
[337558][281][ 77]=30604241507343416
[337559][281][ 78]=30604241507343434
[337560][281][ 79]=30604241507343436
[337561][281][ 80]=30604241507343614
[337562][281][ 81]=30604241507343616
[337563][281][ 82]=30604241507343634
[337564][281][ 83]=30604241507343636
[337565][281][ 84]=30604241507361414
[337566][281][ 85]=30604241507361416
[337567][281][ 86]=30604241507361434
[337568][281][ 87]=30604241507361436
[337569][281][ 88]=30604241507361614
[337570][281][ 89]=30604241507361616
[337571][281][ 90]=30604241507361634
[337572][281][ 91]=30604241507361636
[337573][281][ 92]=30604241507363414
[337574][281][ 93]=30604241507363416
[337575][281][ 94]=30604241507363434
[337576][281][ 95]=30604241507363436
[337577][281][ 96]=30604241507363614
[337578][281][ 97]=30604241507363616
[337579][281][ 98]=30604241507363634
[337580][281][ 99]=30604241507363636
[338682][282][  0]=30604241505163615
[338683][282][  1]=30604241505163617
[338684][282][  2]=30604241505163635
[338685][282][  3]=30604241505163637
[338686][282][  4]=30604241505341415
[338687][282][  5]=30604241505341417
[338688][282][  6]=30604241505341435
[338689][282][  7]=30604241505341437
[338690][282][  8]=30604241505341615
[338691][282][  9]=30604241505341617
[338692][282][ 10]=30604241505341635
[338693][282][ 11]=30604241505341637
[338694][282][ 12]=30604241505343415
[338695][282][ 13]=30604241505343417
[338696][282][ 14]=30604241505343435
[338697][282][ 15]=30604241505343437
[338698][282][ 16]=30604241505343615
[338699][282][ 17]=30604241505343617
[338700][282][ 18]=30604241505343635
[338701][282][ 19]=30604241505343637
[338702][282][ 20]=30604241505361415
[338703][282][ 21]=30604241505361417
[338704][282][ 22]=30604241505361435
[338705][282][ 23]=30604241505361437
[338706][282][ 24]=30604241505361615
[338707][282][ 25]=30604241505361617
[338708][282][ 26]=30604241505361635
[338709][282][ 27]=30604241505361637
[338710][282][ 28]=30604241505363415
[338711][282][ 29]=30604241505363417
[338712][282][ 30]=30604241505363435
[338713][282][ 31]=30604241505363437
[338714][282][ 32]=30604241505363615
[338715][282][ 33]=30604241505363617
[338716][282][ 34]=30604241505363635
[338717][282][ 35]=30604241505363637
[338718][282][ 36]=30604241507141415
[338719][282][ 37]=30604241507141417
[338720][282][ 38]=30604241507141435
[338721][282][ 39]=30604241507141437
[338722][282][ 40]=30604241507141615
[338723][282][ 41]=30604241507141617
[338724][282][ 42]=30604241507141635
[338725][282][ 43]=30604241507141637
[338726][282][ 44]=30604241507143415
[338727][282][ 45]=30604241507143417
[338728][282][ 46]=30604241507143435
[338729][282][ 47]=30604241507143437
[338730][282][ 48]=30604241507143615
[338731][282][ 49]=30604241507143617
[338732][282][ 50]=30604241507143635
[338733][282][ 51]=30604241507143637
[338734][282][ 52]=30604241507161415
[338735][282][ 53]=30604241507161417
[338736][282][ 54]=30604241507161435
[338737][282][ 55]=30604241507161437
[338738][282][ 56]=30604241507161615
[338739][282][ 57]=30604241507161617
[338740][282][ 58]=30604241507161635
[338741][282][ 59]=30604241507161637
[338742][282][ 60]=30604241507163415
[338743][282][ 61]=30604241507163417
[338744][282][ 62]=30604241507163435
[338745][282][ 63]=30604241507163437
[338746][282][ 64]=30604241507163615
[338747][282][ 65]=30604241507163617
[338748][282][ 66]=30604241507163635
[338749][282][ 67]=30604241507163637
[338750][282][ 68]=30604241507341415
[338751][282][ 69]=30604241507341417
[338752][282][ 70]=30604241507341435
[338753][282][ 71]=30604241507341437
[338754][282][ 72]=30604241507341615
[338755][282][ 73]=30604241507341617
[338756][282][ 74]=30604241507341635
[338757][282][ 75]=30604241507341637
[338758][282][ 76]=30604241507343415
[338759][282][ 77]=30604241507343417
[338760][282][ 78]=30604241507343435
[338761][282][ 79]=30604241507343437
[338762][282][ 80]=30604241507343615
[338763][282][ 81]=30604241507343617
[338764][282][ 82]=30604241507343635
[338765][282][ 83]=30604241507343637
[338766][282][ 84]=30604241507361415
[338767][282][ 85]=30604241507361417
[338768][282][ 86]=30604241507361435
[338769][282][ 87]=30604241507361437
[338770][282][ 88]=30604241507361615
[338771][282][ 89]=30604241507361617
[338772][282][ 90]=30604241507361635
[338773][282][ 91]=30604241507361637
[338774][282][ 92]=30604241507363415
[338775][282][ 93]=30604241507363417
[338776][282][ 94]=30604241507363435
[338777][282][ 95]=30604241507363437
[338778][282][ 96]=30604241507363615
[338779][282][ 97]=30604241507363617
[338780][282][ 98]=30604241507363635
[338781][282][ 99]=30604241507363637
[339883][283][  0]=30604241505163704
[339884][283][  1]=30604241505163706
[339885][283][  2]=30604241505163724
[339886][283][  3]=30604241505163726
[339887][283][  4]=30604241505341504
[339888][283][  5]=30604241505341506
[339889][283][  6]=30604241505341524
[339890][283][  7]=30604241505341526
[339891][283][  8]=30604241505341704
[339892][283][  9]=30604241505341706
[339893][283][ 10]=30604241505341724
[339894][283][ 11]=30604241505341726
[339895][283][ 12]=30604241505343504
[339896][283][ 13]=30604241505343506
[339897][283][ 14]=30604241505343524
[339898][283][ 15]=30604241505343526
[339899][283][ 16]=30604241505343704
[339900][283][ 17]=30604241505343706
[339901][283][ 18]=30604241505343724
[339902][283][ 19]=30604241505343726
[339903][283][ 20]=30604241505361504
[339904][283][ 21]=30604241505361506
[339905][283][ 22]=30604241505361524
[339906][283][ 23]=30604241505361526
[339907][283][ 24]=30604241505361704
[339908][283][ 25]=30604241505361706
[339909][283][ 26]=30604241505361724
[339910][283][ 27]=30604241505361726
[339911][283][ 28]=30604241505363504
[339912][283][ 29]=30604241505363506
[339913][283][ 30]=30604241505363524
[339914][283][ 31]=30604241505363526
[339915][283][ 32]=30604241505363704
[339916][283][ 33]=30604241505363706
[339917][283][ 34]=30604241505363724
[339918][283][ 35]=30604241505363726
[339919][283][ 36]=30604241507141504
[339920][283][ 37]=30604241507141506
[339921][283][ 38]=30604241507141524
[339922][283][ 39]=30604241507141526
[339923][283][ 40]=30604241507141704
[339924][283][ 41]=30604241507141706
[339925][283][ 42]=30604241507141724
[339926][283][ 43]=30604241507141726
[339927][283][ 44]=30604241507143504
[339928][283][ 45]=30604241507143506
[339929][283][ 46]=30604241507143524
[339930][283][ 47]=30604241507143526
[339931][283][ 48]=30604241507143704
[339932][283][ 49]=30604241507143706
[339933][283][ 50]=30604241507143724
[339934][283][ 51]=30604241507143726
[339935][283][ 52]=30604241507161504
[339936][283][ 53]=30604241507161506
[339937][283][ 54]=30604241507161524
[339938][283][ 55]=30604241507161526
[339939][283][ 56]=30604241507161704
[339940][283][ 57]=30604241507161706
[339941][283][ 58]=30604241507161724
[339942][283][ 59]=30604241507161726
[339943][283][ 60]=30604241507163504
[339944][283][ 61]=30604241507163506
[339945][283][ 62]=30604241507163524
[339946][283][ 63]=30604241507163526
[339947][283][ 64]=30604241507163704
[339948][283][ 65]=30604241507163706
[339949][283][ 66]=30604241507163724
[339950][283][ 67]=30604241507163726
[339951][283][ 68]=30604241507341504
[339952][283][ 69]=30604241507341506
[339953][283][ 70]=30604241507341524
[339954][283][ 71]=30604241507341526
[339955][283][ 72]=30604241507341704
[339956][283][ 73]=30604241507341706
[339957][283][ 74]=30604241507341724
[339958][283][ 75]=30604241507341726
[339959][283][ 76]=30604241507343504
[339960][283][ 77]=30604241507343506
[339961][283][ 78]=30604241507343524
[339962][283][ 79]=30604241507343526
[339963][283][ 80]=30604241507343704
[339964][283][ 81]=30604241507343706
[339965][283][ 82]=30604241507343724
[339966][283][ 83]=30604241507343726
[339967][283][ 84]=30604241507361504
[339968][283][ 85]=30604241507361506
[339969][283][ 86]=30604241507361524
[339970][283][ 87]=30604241507361526
[339971][283][ 88]=30604241507361704
[339972][283][ 89]=30604241507361706
[339973][283][ 90]=30604241507361724
[339974][283][ 91]=30604241507361726
[339975][283][ 92]=30604241507363504
[339976][283][ 93]=30604241507363506
[339977][283][ 94]=30604241507363524
[339978][283][ 95]=30604241507363526
[339979][283][ 96]=30604241507363704
[339980][283][ 97]=30604241507363706
[339981][283][ 98]=30604241507363724
[339982][283][ 99]=30604241507363726
[341084][284][  0]=30604241505163705
[341085][284][  1]=30604241505163707
[341086][284][  2]=30604241505163725
[341087][284][  3]=30604241505163727
[341088][284][  4]=30604241505341505
[341089][284][  5]=30604241505341507
[341090][284][  6]=30604241505341525
[341091][284][  7]=30604241505341527
[341092][284][  8]=30604241505341705
[341093][284][  9]=30604241505341707
[341094][284][ 10]=30604241505341725
[341095][284][ 11]=30604241505341727
[341096][284][ 12]=30604241505343505
[341097][284][ 13]=30604241505343507
[341098][284][ 14]=30604241505343525
[341099][284][ 15]=30604241505343527
[341100][284][ 16]=30604241505343705
