[363903][303][  0]=30604241514062604
[479247][399][ 48]=30604241517142604
[479248][399][ 49]=30604241517142606
[479249][399][ 50]=30604241517142624
[479250][399][ 51]=30604241517142626
[479251][399][ 52]=30604241517160404
[479252][399][ 53]=30604241517160406
[479253][399][ 54]=30604241517160424
[479254][399][ 55]=30604241517160426
[479255][399][ 56]=30604241517160604
[479256][399][ 57]=30604241517160606
[479257][399][ 58]=30604241517160624
[479258][399][ 59]=30604241517160626
[479259][399][ 60]=30604241517162404
[479260][399][ 61]=30604241517162406
[479261][399][ 62]=30604241517162424
[479262][399][ 63]=30604241517162426
[479263][399][ 64]=30604241517162604
[479264][399][ 65]=30604241517162606
[479265][399][ 66]=30604241517162624
[479266][399][ 67]=30604241517162626
[479267][399][ 68]=30604241517340404
[479268][399][ 69]=30604241517340406
[479269][399][ 70]=30604241517340424
[479270][399][ 71]=30604241517340426
[479271][399][ 72]=30604241517340604
[479272][399][ 73]=30604241517340606
[479273][399][ 74]=30604241517340624
[479274][399][ 75]=30604241517340626
[479275][399][ 76]=30604241517342404
[479276][399][ 77]=30604241517342406
[479277][399][ 78]=30604241517342424
[479278][399][ 79]=30604241517342426
[479279][399][ 80]=30604241517342604
[479280][399][ 81]=30604241517342606
[479281][399][ 82]=30604241517342624
[479282][399][ 83]=30604241517342626
[479283][399][ 84]=30604241517360404
[479284][399][ 85]=30604241517360406
[479285][399][ 86]=30604241517360424
[479286][399][ 87]=30604241517360426
[479287][399][ 88]=30604241517360604
[479288][399][ 89]=30604241517360606
[479289][399][ 90]=30604241517360624
[479290][399][ 91]=30604241517360626
[479291][399][ 92]=30604241517362404
[479292][399][ 93]=30604241517362406
[479293][399][ 94]=30604241517362424
[479294][399][ 95]=30604241517362426
[479295][399][ 96]=30604241517362604
[479296][399][ 97]=30604241517362606
[479297][399][ 98]=30604241517362624
[479298][399][ 99]=30604241517362626
[480400][400][  0]=30604241515162605
[480401][400][  1]=30604241515162607
[480402][400][  2]=30604241515162625
[480403][400][  3]=30604241515162627
[480404][400][  4]=30604241515340405
[480405][400][  5]=30604241515340407
[480406][400][  6]=30604241515340425
[480407][400][  7]=30604241515340427
[480408][400][  8]=30604241515340605
[480409][400][  9]=30604241515340607
[480410][400][ 10]=30604241515340625
[480411][400][ 11]=30604241515340627
[480412][400][ 12]=30604241515342405
[480413][400][ 13]=30604241515342407
[480414][400][ 14]=30604241515342425
[480415][400][ 15]=30604241515342427
[480416][400][ 16]=30604241515342605
[480417][400][ 17]=30604241515342607
[480418][400][ 18]=30604241515342625
[480419][400][ 19]=30604241515342627
[480420][400][ 20]=30604241515360405
[480421][400][ 21]=30604241515360407
[480422][400][ 22]=30604241515360425
[480423][400][ 23]=30604241515360427
[480424][400][ 24]=30604241515360605
[480425][400][ 25]=30604241515360607
[480426][400][ 26]=30604241515360625
[480427][400][ 27]=30604241515360627
[480428][400][ 28]=30604241515362405
[480429][400][ 29]=30604241515362407
[480430][400][ 30]=30604241515362425
[480431][400][ 31]=30604241515362427
[480432][400][ 32]=30604241515362605
[480433][400][ 33]=30604241515362607
[480434][400][ 34]=30604241515362625
[480435][400][ 35]=30604241515362627
[480436][400][ 36]=30604241517140405
[480437][400][ 37]=30604241517140407
[480438][400][ 38]=30604241517140425
[480439][400][ 39]=30604241517140427
[480440][400][ 40]=30604241517140605
[480441][400][ 41]=30604241517140607
[480442][400][ 42]=30604241517140625
[480443][400][ 43]=30604241517140627
[480444][400][ 44]=30604241517142405
[480445][400][ 45]=30604241517142407
[480446][400][ 46]=30604241517142425
[480447][400][ 47]=30604241517142427
[480448][400][ 48]=30604241517142605
[480449][400][ 49]=30604241517142607
[480450][400][ 50]=30604241517142625
[480451][400][ 51]=30604241517142627
[480452][400][ 52]=30604241517160405
[480453][400][ 53]=30604241517160407
[480454][400][ 54]=30604241517160425
[480455][400][ 55]=30604241517160427
[480456][400][ 56]=30604241517160605
[480457][400][ 57]=30604241517160607
[480458][400][ 58]=30604241517160625
[480459][400][ 59]=30604241517160627
[480460][400][ 60]=30604241517162405
[480461][400][ 61]=30604241517162407
[480462][400][ 62]=30604241517162425
[480463][400][ 63]=30604241517162427
[480464][400][ 64]=30604241517162605
[480465][400][ 65]=30604241517162607
[480466][400][ 66]=30604241517162625
[480467][400][ 67]=30604241517162627
[480468][400][ 68]=30604241517340405
[480469][400][ 69]=30604241517340407
[480470][400][ 70]=30604241517340425
[480471][400][ 71]=30604241517340427
[480472][400][ 72]=30604241517340605
[480473][400][ 73]=30604241517340607
[480474][400][ 74]=30604241517340625
[480475][400][ 75]=30604241517340627
[480476][400][ 76]=30604241517342405
[480477][400][ 77]=30604241517342407
[480478][400][ 78]=30604241517342425
[480479][400][ 79]=30604241517342427
[480480][400][ 80]=30604241517342605
[480481][400][ 81]=30604241517342607
[480482][400][ 82]=30604241517342625
[480483][400][ 83]=30604241517342627
[480484][400][ 84]=30604241517360405
[480485][400][ 85]=30604241517360407
[480486][400][ 86]=30604241517360425
[480487][400][ 87]=30604241517360427
[480488][400][ 88]=30604241517360605
[480489][400][ 89]=30604241517360607
[480490][400][ 90]=30604241517360625
[480491][400][ 91]=30604241517360627
[480492][400][ 92]=30604241517362405
[480493][400][ 93]=30604241517362407
[480494][400][ 94]=30604241517362425
[480495][400][ 95]=30604241517362427
[480496][400][ 96]=30604241517362605
[480497][400][ 97]=30604241517362607
[480498][400][ 98]=30604241517362625
[480499][400][ 99]=30604241517362627
[481601][401][  0]=30604241515162614
[481602][401][  1]=30604241515162616
[481603][401][  2]=30604241515162634
[481604][401][  3]=30604241515162636
[481605][401][  4]=30604241515340414
[481606][401][  5]=30604241515340416
[481607][401][  6]=30604241515340434
[481608][401][  7]=30604241515340436
[481609][401][  8]=30604241515340614
[481610][401][  9]=30604241515340616
[481611][401][ 10]=30604241515340634
[481612][401][ 11]=30604241515340636
[481613][401][ 12]=30604241515342414
[481614][401][ 13]=30604241515342416
[481615][401][ 14]=30604241515342434
[481616][401][ 15]=30604241515342436
[481617][401][ 16]=30604241515342614
[481618][401][ 17]=30604241515342616
[481619][401][ 18]=30604241515342634
[481620][401][ 19]=30604241515342636
[481621][401][ 20]=30604241515360414
[481622][401][ 21]=30604241515360416
[481623][401][ 22]=30604241515360434
[481624][401][ 23]=30604241515360436
[481625][401][ 24]=30604241515360614
[481626][401][ 25]=30604241515360616
[481627][401][ 26]=30604241515360634
[481628][401][ 27]=30604241515360636
[481629][401][ 28]=30604241515362414
[481630][401][ 29]=30604241515362416
[481631][401][ 30]=30604241515362434
[481632][401][ 31]=30604241515362436
[481633][401][ 32]=30604241515362614
[481634][401][ 33]=30604241515362616
[481635][401][ 34]=30604241515362634
[481636][401][ 35]=30604241515362636
[481637][401][ 36]=30604241517140414
[481638][401][ 37]=30604241517140416
[481639][401][ 38]=30604241517140434
[481640][401][ 39]=30604241517140436
[481641][401][ 40]=30604241517140614
[481642][401][ 41]=30604241517140616
[481643][401][ 42]=30604241517140634
[481644][401][ 43]=30604241517140636
[481645][401][ 44]=30604241517142414
[481646][401][ 45]=30604241517142416
[481647][401][ 46]=30604241517142434
[481648][401][ 47]=30604241517142436
[481649][401][ 48]=30604241517142614
[481650][401][ 49]=30604241517142616
[481651][401][ 50]=30604241517142634
[481652][401][ 51]=30604241517142636
[481653][401][ 52]=30604241517160414
[481654][401][ 53]=30604241517160416
[481655][401][ 54]=30604241517160434
[481656][401][ 55]=30604241517160436
[481657][401][ 56]=30604241517160614
[481658][401][ 57]=30604241517160616
[481659][401][ 58]=30604241517160634
[481660][401][ 59]=30604241517160636
[481661][401][ 60]=30604241517162414
[481662][401][ 61]=30604241517162416
[481663][401][ 62]=30604241517162434
[481664][401][ 63]=30604241517162436
[481665][401][ 64]=30604241517162614
[481666][401][ 65]=30604241517162616
[481667][401][ 66]=30604241517162634
[481668][401][ 67]=30604241517162636
[481669][401][ 68]=30604241517340414
[481670][401][ 69]=30604241517340416
[481671][401][ 70]=30604241517340434
[481672][401][ 71]=30604241517340436
[481673][401][ 72]=30604241517340614
[481674][401][ 73]=30604241517340616
[481675][401][ 74]=30604241517340634
[481676][401][ 75]=30604241517340636
[481677][401][ 76]=30604241517342414
[481678][401][ 77]=30604241517342416
[481679][401][ 78]=30604241517342434
[481680][401][ 79]=30604241517342436
[481681][401][ 80]=30604241517342614
[481682][401][ 81]=30604241517342616
[481683][401][ 82]=30604241517342634
[481684][401][ 83]=30604241517342636
[481685][401][ 84]=30604241517360414
[481686][401][ 85]=30604241517360416
[481687][401][ 86]=30604241517360434
[481688][401][ 87]=30604241517360436
[481689][401][ 88]=30604241517360614
[481690][401][ 89]=30604241517360616
[481691][401][ 90]=30604241517360634
[481692][401][ 91]=30604241517360636
[481693][401][ 92]=30604241517362414
[481694][401][ 93]=30604241517362416
[481695][401][ 94]=30604241517362434
[481696][401][ 95]=30604241517362436
[481697][401][ 96]=30604241517362614
[481698][401][ 97]=30604241517362616
[481699][401][ 98]=30604241517362634
[481700][401][ 99]=30604241517362636
[482802][402][  0]=30604241515162615
[482803][402][  1]=30604241515162617
[482804][402][  2]=30604241515162635
[482805][402][  3]=30604241515162637
[482806][402][  4]=30604241515340415
[482807][402][  5]=30604241515340417
[482808][402][  6]=30604241515340435
[482809][402][  7]=30604241515340437
[482810][402][  8]=30604241515340615
[482811][402][  9]=30604241515340617
[482812][402][ 10]=30604241515340635
[482813][402][ 11]=30604241515340637
[482814][402][ 12]=30604241515342415
[482815][402][ 13]=30604241515342417
[482816][402][ 14]=30604241515342435
[482817][402][ 15]=30604241515342437
[482818][402][ 16]=30604241515342615
[482819][402][ 17]=30604241515342617
[482820][402][ 18]=30604241515342635
[482821][402][ 19]=30604241515342637
[482822][402][ 20]=30604241515360415
[482823][402][ 21]=30604241515360417
[482824][402][ 22]=30604241515360435
[482825][402][ 23]=30604241515360437
[482826][402][ 24]=30604241515360615
[482827][402][ 25]=30604241515360617
[482828][402][ 26]=30604241515360635
[482829][402][ 27]=30604241515360637
[482830][402][ 28]=30604241515362415
[482831][402][ 29]=30604241515362417
[482832][402][ 30]=30604241515362435
[482833][402][ 31]=30604241515362437
[482834][402][ 32]=30604241515362615
[482835][402][ 33]=30604241515362617
[482836][402][ 34]=30604241515362635
[482837][402][ 35]=30604241515362637
[482838][402][ 36]=30604241517140415
[482839][402][ 37]=30604241517140417
[482840][402][ 38]=30604241517140435
[482841][402][ 39]=30604241517140437
[482842][402][ 40]=30604241517140615
[482843][402][ 41]=30604241517140617
[482844][402][ 42]=30604241517140635
[482845][402][ 43]=30604241517140637
[482846][402][ 44]=30604241517142415
[482847][402][ 45]=30604241517142417
[482848][402][ 46]=30604241517142435
[482849][402][ 47]=30604241517142437
[482850][402][ 48]=30604241517142615
[482851][402][ 49]=30604241517142617
[482852][402][ 50]=30604241517142635
[482853][402][ 51]=30604241517142637
[482854][402][ 52]=30604241517160415
[482855][402][ 53]=30604241517160417
[482856][402][ 54]=30604241517160435
[482857][402][ 55]=30604241517160437
[482858][402][ 56]=30604241517160615
[482859][402][ 57]=30604241517160617
[482860][402][ 58]=30604241517160635
[482861][402][ 59]=30604241517160637
[482862][402][ 60]=30604241517162415
[482863][402][ 61]=30604241517162417
[482864][402][ 62]=30604241517162435
[482865][402][ 63]=30604241517162437
[482866][402][ 64]=30604241517162615
[482867][402][ 65]=30604241517162617
[482868][402][ 66]=30604241517162635
[482869][402][ 67]=30604241517162637
[482870][402][ 68]=30604241517340415
[482871][402][ 69]=30604241517340417
[482872][402][ 70]=30604241517340435
[482873][402][ 71]=30604241517340437
[482874][402][ 72]=30604241517340615
[482875][402][ 73]=30604241517340617
[482876][402][ 74]=30604241517340635
[482877][402][ 75]=30604241517340637
[482878][402][ 76]=30604241517342415
[482879][402][ 77]=30604241517342417
[482880][402][ 78]=30604241517342435
[482881][402][ 79]=30604241517342437
[482882][402][ 80]=30604241517342615
[482883][402][ 81]=30604241517342617
[482884][402][ 82]=30604241517342635
[482885][402][ 83]=30604241517342637
[482886][402][ 84]=30604241517360415
[482887][402][ 85]=30604241517360417
[482888][402][ 86]=30604241517360435
[482889][402][ 87]=30604241517360437
[482890][402][ 88]=30604241517360615
[482891][402][ 89]=30604241517360617
[482892][402][ 90]=30604241517360635
[482893][402][ 91]=30604241517360637
[482894][402][ 92]=30604241517362415
[482895][402][ 93]=30604241517362417
[482896][402][ 94]=30604241517362435
[482897][402][ 95]=30604241517362437
[482898][402][ 96]=30604241517362615
[482899][402][ 97]=30604241517362617
[482900][402][ 98]=30604241517362635
[482901][402][ 99]=30604241517362637
[484003][403][  0]=30604241515162704
[484004][403][  1]=30604241515162706
[484005][403][  2]=30604241515162724
[484006][403][  3]=30604241515162726
[484007][403][  4]=30604241515340504
[484008][403][  5]=30604241515340506
[484009][403][  6]=30604241515340524
[484010][403][  7]=30604241515340526
[484011][403][  8]=30604241515340704
[484012][403][  9]=30604241515340706
[484013][403][ 10]=30604241515340724
[484014][403][ 11]=30604241515340726
[484015][403][ 12]=30604241515342504
[484016][403][ 13]=30604241515342506
[484017][403][ 14]=30604241515342524
[484018][403][ 15]=30604241515342526
[484019][403][ 16]=30604241515342704
[484020][403][ 17]=30604241515342706
[484021][403][ 18]=30604241515342724
[484022][403][ 19]=30604241515342726
[484023][403][ 20]=30604241515360504
[484024][403][ 21]=30604241515360506
[484025][403][ 22]=30604241515360524
[484026][403][ 23]=30604241515360526
[484027][403][ 24]=30604241515360704
[484028][403][ 25]=30604241515360706
[484029][403][ 26]=30604241515360724
[484030][403][ 27]=30604241515360726
[484031][403][ 28]=30604241515362504
[484032][403][ 29]=30604241515362506
[484033][403][ 30]=30604241515362524
[484034][403][ 31]=30604241515362526
[484035][403][ 32]=30604241515362704
[484036][403][ 33]=30604241515362706
[484037][403][ 34]=30604241515362724
[484038][403][ 35]=30604241515362726
[484039][403][ 36]=30604241517140504
[484040][403][ 37]=30604241517140506
[484041][403][ 38]=30604241517140524
[484042][403][ 39]=30604241517140526
[484043][403][ 40]=30604241517140704
[484044][403][ 41]=30604241517140706
[484045][403][ 42]=30604241517140724
[484046][403][ 43]=30604241517140726
[484047][403][ 44]=30604241517142504
[484048][403][ 45]=30604241517142506
[484049][403][ 46]=30604241517142524
[484050][403][ 47]=30604241517142526
[484051][403][ 48]=30604241517142704
[484052][403][ 49]=30604241517142706
[484053][403][ 50]=30604241517142724
[484054][403][ 51]=30604241517142726
[484055][403][ 52]=30604241517160504
[484056][403][ 53]=30604241517160506
[484057][403][ 54]=30604241517160524
[484058][403][ 55]=30604241517160526
[484059][403][ 56]=30604241517160704
[484060][403][ 57]=30604241517160706
[484061][403][ 58]=30604241517160724
[484062][403][ 59]=30604241517160726
[484063][403][ 60]=30604241517162504
[484064][403][ 61]=30604241517162506
[484065][403][ 62]=30604241517162524
[484066][403][ 63]=30604241517162526
[484067][403][ 64]=30604241517162704
[484068][403][ 65]=30604241517162706
[484069][403][ 66]=30604241517162724
[484070][403][ 67]=30604241517162726
[484071][403][ 68]=30604241517340504
[484072][403][ 69]=30604241517340506
[484073][403][ 70]=30604241517340524
[484074][403][ 71]=30604241517340526
[484075][403][ 72]=30604241517340704
[484076][403][ 73]=30604241517340706
[484077][403][ 74]=30604241517340724
[484078][403][ 75]=30604241517340726
[484079][403][ 76]=30604241517342504
[484080][403][ 77]=30604241517342506
[484081][403][ 78]=30604241517342524
[484082][403][ 79]=30604241517342526
[484083][403][ 80]=30604241517342704
[484084][403][ 81]=30604241517342706
[484085][403][ 82]=30604241517342724
[484086][403][ 83]=30604241517342726
[484087][403][ 84]=30604241517360504
[484088][403][ 85]=30604241517360506
[484089][403][ 86]=30604241517360524
[484090][403][ 87]=30604241517360526
[484091][403][ 88]=30604241517360704
[484092][403][ 89]=30604241517360706
[484093][403][ 90]=30604241517360724
[484094][403][ 91]=30604241517360726
[484095][403][ 92]=30604241517362504
[484096][403][ 93]=30604241517362506
[484097][403][ 94]=30604241517362524
[484098][403][ 95]=30604241517362526
[484099][403][ 96]=30604241517362704
[484100][403][ 97]=30604241517362706
[484101][403][ 98]=30604241517362724
[484102][403][ 99]=30604241517362726
[485204][404][  0]=30604241515162705
[485205][404][  1]=30604241515162707
[485206][404][  2]=30604241515162725
[485207][404][  3]=30604241515162727
[485208][404][  4]=30604241515340505
[485209][404][  5]=30604241515340507
[485210][404][  6]=30604241515340525
[485211][404][  7]=30604241515340527
[485212][404][  8]=30604241515340705
[485213][404][  9]=30604241515340707
[485214][404][ 10]=30604241515340725
[485215][404][ 11]=30604241515340727
[485216][404][ 12]=30604241515342505
[485217][404][ 13]=30604241515342507
[485218][404][ 14]=30604241515342525
[485219][404][ 15]=30604241515342527
[485220][404][ 16]=30604241515342705
[485221][404][ 17]=30604241515342707
[485222][404][ 18]=30604241515342725
[485223][404][ 19]=30604241515342727
[485224][404][ 20]=30604241515360505
[485225][404][ 21]=30604241515360507
[485226][404][ 22]=30604241515360525
[485227][404][ 23]=30604241515360527
[485228][404][ 24]=30604241515360705
[485229][404][ 25]=30604241515360707
[485230][404][ 26]=30604241515360725
[485231][404][ 27]=30604241515360727
[485232][404][ 28]=30604241515362505
[485233][404][ 29]=30604241515362507
[485234][404][ 30]=30604241515362525
[485235][404][ 31]=30604241515362527
[485236][404][ 32]=30604241515362705
[485237][404][ 33]=30604241515362707
[485238][404][ 34]=30604241515362725
[485239][404][ 35]=30604241515362727
[485240][404][ 36]=30604241517140505
[485241][404][ 37]=30604241517140507
[485242][404][ 38]=30604241517140525
[485243][404][ 39]=30604241517140527
[485244][404][ 40]=30604241517140705
[485245][404][ 41]=30604241517140707
[485246][404][ 42]=30604241517140725
[485247][404][ 43]=30604241517140727
[485248][404][ 44]=30604241517142505
[485249][404][ 45]=30604241517142507
[485250][404][ 46]=30604241517142525
[485251][404][ 47]=30604241517142527
[485252][404][ 48]=30604241517142705
[485253][404][ 49]=30604241517142707
[485254][404][ 50]=30604241517142725
[485255][404][ 51]=30604241517142727
[485256][404][ 52]=30604241517160505
[485257][404][ 53]=30604241517160507
[485258][404][ 54]=30604241517160525
[485259][404][ 55]=30604241517160527
[485260][404][ 56]=30604241517160705
[485261][404][ 57]=30604241517160707
[485262][404][ 58]=30604241517160725
[485263][404][ 59]=30604241517160727
[485264][404][ 60]=30604241517162505
[485265][404][ 61]=30604241517162507
[485266][404][ 62]=30604241517162525
[485267][404][ 63]=30604241517162527
[485268][404][ 64]=30604241517162705
[485269][404][ 65]=30604241517162707
[485270][404][ 66]=30604241517162725
[485271][404][ 67]=30604241517162727
[485272][404][ 68]=30604241517340505
[485273][404][ 69]=30604241517340507
[485274][404][ 70]=30604241517340525
[485275][404][ 71]=30604241517340527
[485276][404][ 72]=30604241517340705
[485277][404][ 73]=30604241517340707
[485278][404][ 74]=30604241517340725
[485279][404][ 75]=30604241517340727
[485280][404][ 76]=30604241517342505
[485281][404][ 77]=30604241517342507
[485282][404][ 78]=30604241517342525
[485283][404][ 79]=30604241517342527
[485284][404][ 80]=30604241517342705
[485285][404][ 81]=30604241517342707
[485286][404][ 82]=30604241517342725
[485287][404][ 83]=30604241517342727
[485288][404][ 84]=30604241517360505
[485289][404][ 85]=30604241517360507
[485290][404][ 86]=30604241517360525
[485291][404][ 87]=30604241517360527
[485292][404][ 88]=30604241517360705
[485293][404][ 89]=30604241517360707
[485294][404][ 90]=30604241517360725
[485295][404][ 91]=30604241517360727
[485296][404][ 92]=30604241517362505
[485297][404][ 93]=30604241517362507
[485298][404][ 94]=30604241517362525
[485299][404][ 95]=30604241517362527
[485300][404][ 96]=30604241517362705
[485301][404][ 97]=30604241517362707
[485302][404][ 98]=30604241517362725
[485303][404][ 99]=30604241517362727
[486405][405][  0]=30604241515162714
[486406][405][  1]=30604241515162716
[486407][405][  2]=30604241515162734
[486408][405][  3]=30604241515162736
[486409][405][  4]=30604241515340514
[486410][405][  5]=30604241515340516
[486411][405][  6]=30604241515340534
[486412][405][  7]=30604241515340536
[486413][405][  8]=30604241515340714
[486414][405][  9]=30604241515340716
[486415][405][ 10]=30604241515340734
[486416][405][ 11]=30604241515340736
[486417][405][ 12]=30604241515342514
[486418][405][ 13]=30604241515342516
[486419][405][ 14]=30604241515342534
[486420][405][ 15]=30604241515342536
[486421][405][ 16]=30604241515342714
[486422][405][ 17]=30604241515342716
[486423][405][ 18]=30604241515342734
[486424][405][ 19]=30604241515342736
[486425][405][ 20]=30604241515360514
[486426][405][ 21]=30604241515360516
[486427][405][ 22]=30604241515360534
[486428][405][ 23]=30604241515360536
[486429][405][ 24]=30604241515360714
[486430][405][ 25]=30604241515360716
[486431][405][ 26]=30604241515360734
[486432][405][ 27]=30604241515360736
[486433][405][ 28]=30604241515362514
[486434][405][ 29]=30604241515362516
[486435][405][ 30]=30604241515362534
[486436][405][ 31]=30604241515362536
[486437][405][ 32]=30604241515362714
[486438][405][ 33]=30604241515362716
[486439][405][ 34]=30604241515362734
[486440][405][ 35]=30604241515362736
[486441][405][ 36]=30604241517140514
[486442][405][ 37]=30604241517140516
[486443][405][ 38]=30604241517140534
[486444][405][ 39]=30604241517140536
[486445][405][ 40]=30604241517140714
[486446][405][ 41]=30604241517140716
[486447][405][ 42]=30604241517140734
[486448][405][ 43]=30604241517140736
[486449][405][ 44]=30604241517142514
[486450][405][ 45]=30604241517142516
[486451][405][ 46]=30604241517142534
[486452][405][ 47]=30604241517142536
[486453][405][ 48]=30604241517142714
[486454][405][ 49]=30604241517142716
[486455][405][ 50]=30604241517142734
[486456][405][ 51]=30604241517142736
[486457][405][ 52]=30604241517160514
[486458][405][ 53]=30604241517160516
[486459][405][ 54]=30604241517160534
[486460][405][ 55]=30604241517160536
[486461][405][ 56]=30604241517160714
[486462][405][ 57]=30604241517160716
[486463][405][ 58]=30604241517160734
[486464][405][ 59]=30604241517160736
[486465][405][ 60]=30604241517162514
[486466][405][ 61]=30604241517162516
[486467][405][ 62]=30604241517162534
[486468][405][ 63]=30604241517162536
[486469][405][ 64]=30604241517162714
[486470][405][ 65]=30604241517162716
[486471][405][ 66]=30604241517162734
[486472][405][ 67]=30604241517162736
[486473][405][ 68]=30604241517340514
[486474][405][ 69]=30604241517340516
[486475][405][ 70]=30604241517340534
[486476][405][ 71]=30604241517340536
[486477][405][ 72]=30604241517340714
[486478][405][ 73]=30604241517340716
[486479][405][ 74]=30604241517340734
[486480][405][ 75]=30604241517340736
[486481][405][ 76]=30604241517342514
[486482][405][ 77]=30604241517342516
[486483][405][ 78]=30604241517342534
[486484][405][ 79]=30604241517342536
[486485][405][ 80]=30604241517342714
[486486][405][ 81]=30604241517342716
[486487][405][ 82]=30604241517342734
[486488][405][ 83]=30604241517342736
[486489][405][ 84]=30604241517360514
[486490][405][ 85]=30604241517360516
[486491][405][ 86]=30604241517360534
[486492][405][ 87]=30604241517360536
[486493][405][ 88]=30604241517360714
[486494][405][ 89]=30604241517360716
[486495][405][ 90]=30604241517360734
[486496][405][ 91]=30604241517360736
[486497][405][ 92]=30604241517362514
[486498][405][ 93]=30604241517362516
[486499][405][ 94]=30604241517362534
[486500][405][ 95]=30604241517362536
[486501][405][ 96]=30604241517362714
[486502][405][ 97]=30604241517362716
[486503][405][ 98]=30604241517362734
[486504][405][ 99]=30604241517362736
[487606][406][  0]=30604241515162715
[487607][406][  1]=30604241515162717
[487608][406][  2]=30604241515162735
[487609][406][  3]=30604241515162737
[487610][406][  4]=30604241515340515
[487611][406][  5]=30604241515340517
[487612][406][  6]=30604241515340535
[487613][406][  7]=30604241515340537
[487614][406][  8]=30604241515340715
[487615][406][  9]=30604241515340717
[487616][406][ 10]=30604241515340735
[487617][406][ 11]=30604241515340737
[487618][406][ 12]=30604241515342515
[487619][406][ 13]=30604241515342517
[487620][406][ 14]=30604241515342535
[487621][406][ 15]=30604241515342537
[487622][406][ 16]=30604241515342715
[487623][406][ 17]=30604241515342717
[487624][406][ 18]=30604241515342735
[487625][406][ 19]=30604241515342737
[487626][406][ 20]=30604241515360515
[487627][406][ 21]=30604241515360517
[487628][406][ 22]=30604241515360535
[487629][406][ 23]=30604241515360537
[487630][406][ 24]=30604241515360715
[487631][406][ 25]=30604241515360717
[487632][406][ 26]=30604241515360735
[487633][406][ 27]=30604241515360737
[487634][406][ 28]=30604241515362515
[487635][406][ 29]=30604241515362517
[487636][406][ 30]=30604241515362535
[487637][406][ 31]=30604241515362537
[487638][406][ 32]=30604241515362715
[487639][406][ 33]=30604241515362717
[487640][406][ 34]=30604241515362735
[487641][406][ 35]=30604241515362737
[487642][406][ 36]=30604241517140515
[487643][406][ 37]=30604241517140517
[487644][406][ 38]=30604241517140535
[487645][406][ 39]=30604241517140537
[487646][406][ 40]=30604241517140715
[487647][406][ 41]=30604241517140717
[487648][406][ 42]=30604241517140735
[487649][406][ 43]=30604241517140737
[487650][406][ 44]=30604241517142515
[487651][406][ 45]=30604241517142517
[487652][406][ 46]=30604241517142535
[487653][406][ 47]=30604241517142537
[487654][406][ 48]=30604241517142715
[487655][406][ 49]=30604241517142717
[487656][406][ 50]=30604241517142735
[487657][406][ 51]=30604241517142737
[487658][406][ 52]=30604241517160515
[487659][406][ 53]=30604241517160517
[487660][406][ 54]=30604241517160535
[487661][406][ 55]=30604241517160537
[487662][406][ 56]=30604241517160715
[487663][406][ 57]=30604241517160717
[487664][406][ 58]=30604241517160735
[487665][406][ 59]=30604241517160737
[487666][406][ 60]=30604241517162515
[487667][406][ 61]=30604241517162517
[487668][406][ 62]=30604241517162535
[487669][406][ 63]=30604241517162537
[487670][406][ 64]=30604241517162715
[487671][406][ 65]=30604241517162717
[487672][406][ 66]=30604241517162735
[487673][406][ 67]=30604241517162737
[487674][406][ 68]=30604241517340515
[487675][406][ 69]=30604241517340517
[487676][406][ 70]=30604241517340535
[487677][406][ 71]=30604241517340537
[487678][406][ 72]=30604241517340715
[487679][406][ 73]=30604241517340717
[487680][406][ 74]=30604241517340735
[487681][406][ 75]=30604241517340737
[487682][406][ 76]=30604241517342515
[487683][406][ 77]=30604241517342517
[487684][406][ 78]=30604241517342535
[487685][406][ 79]=30604241517342537
[487686][406][ 80]=30604241517342715
[487687][406][ 81]=30604241517342717
[487688][406][ 82]=30604241517342735
[487689][406][ 83]=30604241517342737
[487690][406][ 84]=30604241517360515
[487691][406][ 85]=30604241517360517
[487692][406][ 86]=30604241517360535
[487693][406][ 87]=30604241517360537
[487694][406][ 88]=30604241517360715
[487695][406][ 89]=30604241517360717
[487696][406][ 90]=30604241517360735
[487697][406][ 91]=30604241517360737
[487698][406][ 92]=30604241517362515
[487699][406][ 93]=30604241517362517
[487700][406][ 94]=30604241517362535
[487701][406][ 95]=30604241517362537
[487702][406][ 96]=30604241517362715
[487703][406][ 97]=30604241517362717
[487704][406][ 98]=30604241517362735
[487705][406][ 99]=30604241517362737
[488807][407][  0]=30604241515163604
[488808][407][  1]=30604241515163606
[488809][407][  2]=30604241515163624
[488810][407][  3]=30604241515163626
[488811][407][  4]=30604241515341404
[488812][407][  5]=30604241515341406
[488813][407][  6]=30604241515341424
[488814][407][  7]=30604241515341426
[488815][407][  8]=30604241515341604
[488816][407][  9]=30604241515341606
[488817][407][ 10]=30604241515341624
[488818][407][ 11]=30604241515341626
[488819][407][ 12]=30604241515343404
[488820][407][ 13]=30604241515343406
[488821][407][ 14]=30604241515343424
[488822][407][ 15]=30604241515343426
[488823][407][ 16]=30604241515343604
[488824][407][ 17]=30604241515343606
[488825][407][ 18]=30604241515343624
[488826][407][ 19]=30604241515343626
[488827][407][ 20]=30604241515361404
[488828][407][ 21]=30604241515361406
[488829][407][ 22]=30604241515361424
[488830][407][ 23]=30604241515361426
[488831][407][ 24]=30604241515361604
[488832][407][ 25]=30604241515361606
[488833][407][ 26]=30604241515361624
[488834][407][ 27]=30604241515361626
[488835][407][ 28]=30604241515363404
